date,team_name,team_key,R,HR,RBI,SB,AVG,OPS,K,ERA,WHIP,KBB,QS,SVH,1B,1BA,2B,2BA,3B,3BA,A,AB,APP,BB,BB/9,BBA,BLK,BSV,CG,CI,CS,CYC,DPT,E,ER,FPCT,GIDP,GIDPA,GP,GP2,GS,H,H/9,HA,HBP,HBPA,HLD,HRA,IBB,IBBA,IP,IRA,K/9,K/BB,L,LEAGUE,NH,NSB,NSV,NSVH,NW,OBP,OBPA,OFA,OUT,PA,PC,PG,PICK,PO,RA,RAPP,RL,RW,SB%,SBA,SF,SH,SHO,SLAM,SLG,SO,SV,SV%,SVOP,TB,TBA,TBF,TEAM,W,WIN%,WP,XBH
2025-05-18,Chicken Brain,458.l.9833.t.10,4.0,1.0,6.0,2.0,0.1538461538461538,0.452991452991453,13.0,2.5311709009093466,1.3124589856566982,4.333333333333333,0.0,0.0,5.0,5.0,0.0,4.0,0.0,0.0,16.0,39.0,2.0,4.0,5.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,11.0,0.0,0.0,13.0,11.0,13.0,6.0,18.32,11.0,0.0,1.0,0.0,2.0,0.0,0.0,10.667,0.0,21.71,inf,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.2222222222222222,0.644,1.0,32.0,45.0,178.0,0.0,1.0,37.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.2307692307692307,13.0,0.0,0.0,0.0,9.0,21.0,47.0,0.0,2.0,2.0,0.0,1.0
2025-05-18,Revisiting the Good Kikuchi,458.l.9833.t.8,4.0,2.0,4.0,0.0,0.125,0.4972222222222222,15.0,3.2142857142857144,1.0,5.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,7.0,40.0,4.0,4.0,4.890000000000001,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,5.0,8.659,0.0,0.0,15.0,11.0,13.0,5.0,31.11,11.0,1.0,2.0,2.0,1.0,0.0,0.0,14.0,0.0,37.29,inf,0.0,0.0,0.0,-1.0,0.0,2.0,2.0,0.2222222222222222,0.954,0.0,42.0,45.0,213.0,0.0,0.0,30.0,5.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.275,19.0,0.0,0.0,0.0,11.0,15.0,59.0,0.0,2.0,2.0,0.0,2.0
2025-05-18,InterNeto Explorer,458.l.9833.t.4,3.0,1.0,4.0,0.0,0.1219512195121951,0.4439024390243902,2.0,0.0,2.0,,0.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,5.0,41.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,1.0,0.0,12.0,11.0,11.0,5.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,18.0,inf,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2,0.4,0.0,3.0,45.0,29.0,0.0,0.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2439024390243902,11.0,1.0,1.0,1.0,10.0,3.0,5.0,0.0,0.0,0.0,0.0,3.0
2025-05-18,Rapist Witt,458.l.9833.t.3,4.0,2.0,5.0,1.0,0.1428571428571428,0.5782312925170068,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,8.0,42.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,12.0,11.0,11.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,9.0,inf,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2448979591836734,0.0,0.0,3.0,49.0,11.0,0.0,0.0,23.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,11.0,0.0,0.0,0.0,14.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0
2025-05-18,Riley’s First Date,458.l.9833.t.6,9.0,3.0,9.0,2.0,0.3777777777777777,1.0180555555555555,20.0,1.0799784004319912,0.9599808003839922,4.0,2.0,0.0,12.0,5.0,2.0,5.0,0.0,0.0,12.0,45.0,5.0,2.0,10.76,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,1.0,2.0,16.0,11.0,13.0,17.0,42.69,11.0,0.0,2.0,0.0,1.0,0.0,0.0,16.667,0.0,54.04,inf,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.3958333333333333,1.654,1.0,50.0,48.0,258.0,0.0,1.0,21.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.6222222222222222,11.0,0.0,0.0,0.0,28.0,19.0,65.0,0.0,2.0,2.0,0.0,5.0
2025-05-18,TP for my Jung Ho,458.l.9833.t.5,2.0,1.0,5.0,2.0,0.2368421052631578,0.5721997300944669,9.0,2.0,1.0,9.0,1.0,3.0,8.0,5.0,0.0,3.0,0.0,0.0,2.0,38.0,4.0,1.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,8.0,2.0,1.0,14.0,10.0,10.0,9.0,12.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,51.0,inf,0.0,0.0,0.0,2.0,3.0,3.0,0.0,0.2564102564102564,0.37,0.0,27.0,39.0,121.0,0.0,0.0,29.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,8.0,3.0,3.0,3.0,12.0,11.0,36.0,0.0,0.0,0.0,0.0,1.0
2025-05-18,The Running Fried,458.l.9833.t.2,6.0,4.0,12.0,0.0,0.3333333333333333,1.0757575757575757,25.0,2.655781242315448,0.8360792799881966,5.0,2.0,0.0,8.0,8.0,1.0,3.0,0.0,0.0,10.0,39.0,4.0,4.0,14.82,5.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,9.0,1.0,0.0,15.0,11.0,14.0,13.0,18.01,12.0,1.0,0.0,0.0,1.0,0.0,0.0,20.333,0.0,35.63,21.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.4090909090909091,0.902,0.0,61.0,44.0,317.0,0.0,0.0,27.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,4.0,0.0,0.0,0.0,26.0,18.0,79.0,0.0,0.0,0.0,1.0,5.0
2025-05-18,Unenthusiastic Handjobs,458.l.9833.t.7,4.0,2.0,3.0,0.0,0.3421052631578947,1.030795072788354,11.0,3.4615384615384617,1.2307692307692308,11.0,0.0,0.0,7.0,12.0,4.0,1.0,0.0,0.0,7.0,38.0,3.0,6.0,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,9.667,1.0,0.0,14.0,11.0,13.0,13.0,31.11,15.0,1.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,32.660000000000004,inf,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.425531914893617,0.857,0.0,39.0,47.0,179.0,0.0,0.0,40.0,5.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.6052631578947368,9.0,0.0,0.0,0.0,23.0,22.0,54.0,0.0,1.0,1.0,0.0,6.0
2025-05-18,Woo Tang Clan,458.l.9833.t.9,3.0,0.0,1.0,0.0,0.09375,0.3099662162162162,14.0,4.628637551965029,1.3714481635451936,1.4,2.0,1.0,3.0,11.0,0.0,6.0,0.0,0.0,7.0,32.0,5.0,4.0,26.25,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,7.667,1.0,1.0,15.0,10.0,13.0,3.0,43.56,22.0,1.0,1.0,1.0,5.0,0.0,1.0,23.333,0.0,21.43,inf,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2162162162162162,1.6920000000000002,0.0,70.0,37.0,382.0,0.0,0.0,23.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.09375,6.0,0.0,0.0,0.0,3.0,43.0,102.0,0.0,1.0,1.0,1.0,0.0
2025-05-18,The Kurtz Locker,458.l.9833.t.1,5.0,2.0,5.0,1.0,0.238095238095238,0.8043478260869565,20.0,5.142857142857143,1.7142857142857142,1.4285714285714286,1.0,3.0,4.0,16.0,3.0,3.0,1.0,0.0,8.0,42.0,7.0,3.0,49.13,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,7.857,3.0,1.0,18.0,11.0,15.0,10.0,71.25,22.0,1.0,0.0,1.0,3.0,0.0,1.0,21.0,0.0,70.31,inf,1.0,0.0,0.0,1.0,2.0,3.0,0.0,0.3043478260869565,2.52,1.0,63.0,46.0,398.0,0.0,0.0,22.0,12.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,9.0,2.0,2.0,2.0,21.0,34.0,96.0,0.0,1.0,1.0,1.0,6.0
2025-05-19,Chicken Brain,458.l.9833.t.10,5.0,1.0,5.0,0.0,0.2857142857142857,0.7362637362637363,5.0,5.727272727272728,1.5454545454545454,1.6666666666666667,1.0,0.0,7.0,9.0,2.0,1.0,0.0,1.0,9.0,35.0,2.0,2.0,5.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,8.0,0.0,2.0,11.0,9.0,10.0,10.0,22.8,14.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,0.0,8.4,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.723,0.0,33.0,39.0,193.0,0.0,1.0,29.0,7.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.4285714285714285,9.0,0.0,0.0,0.0,15.0,26.0,47.0,0.0,0.0,0.0,1.0,3.0
2025-05-19,Revisiting the Good Kikuchi,458.l.9833.t.8,3.0,1.0,4.0,1.0,0.3095238095238095,0.8555555555555556,9.0,5.400216008640346,1.440057602304092,2.25,1.0,0.0,7.0,3.0,5.0,3.0,0.0,1.0,8.0,42.0,4.0,3.0,13.5,4.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,7.929,1.0,0.0,15.0,11.0,12.0,13.0,34.5,8.0,0.0,0.0,0.0,1.0,0.0,0.0,8.333,0.0,61.5,inf,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3555555555555555,1.096,0.0,25.0,45.0,144.0,0.0,0.0,33.0,5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,11.0,0.0,0.0,0.0,21.0,16.0,38.0,0.0,1.0,1.0,1.0,6.0
2025-05-19,InterNeto Explorer,458.l.9833.t.4,8.0,1.0,5.0,2.0,0.2439024390243902,0.8626723223753977,10.0,9.0,1.5,10.0,0.0,0.0,2.0,4.0,5.0,1.0,2.0,1.0,6.0,41.0,2.0,5.0,6.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,6.0,7.5,1.0,0.0,13.0,11.0,12.0,10.0,20.25,8.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,28.93,inf,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.3260869565217391,0.666,1.0,18.0,46.0,110.0,0.0,0.0,16.0,6.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5365853658536586,10.0,0.0,0.0,0.0,22.0,17.0,27.0,0.0,1.0,1.0,0.0,8.0
2025-05-19,Rapist Witt,458.l.9833.t.3,5.0,4.0,9.0,1.0,0.2,0.8222222222222222,6.0,1.125,0.875,2.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,10.0,35.0,2.0,1.0,3.86,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,1.0,0.0,11.0,9.0,10.0,7.0,20.57,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,15.43,inf,0.0,0.0,0.0,1.0,-1.0,-1.0,2.0,0.2222222222222222,0.6000000000000001,0.0,24.0,36.0,114.0,0.0,0.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.6,4.0,0.0,0.0,1.0,21.0,6.0,30.0,0.0,2.0,2.0,1.0,6.0
2025-05-19,Riley’s First Date,458.l.9833.t.6,4.0,1.0,7.0,3.0,0.4782608695652174,1.2640901771336557,18.0,0.5625,0.625,18.0,2.0,0.0,7.0,6.0,2.0,3.0,1.0,0.0,7.0,23.0,3.0,1.0,1.5,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,11.0,8.0,8.0,11.0,17.36,9.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.43,inf,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.4814814814814814,0.565,0.0,48.0,27.0,226.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.782608695652174,1.0,0.0,0.0,0.0,18.0,12.0,57.0,0.0,2.0,2.0,0.0,4.0
2025-05-19,TP for my Jung Ho,458.l.9833.t.5,6.0,0.0,4.0,1.0,0.2195121951219512,0.6303523035230352,8.0,3.0,0.7777777777777778,8.0,1.0,3.0,4.0,2.0,5.0,3.0,0.0,0.0,5.0,41.0,4.0,3.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,0.0,14.0,10.0,11.0,9.0,16.5,6.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,19.5,inf,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.2888888888888888,0.708,1.0,27.0,45.0,127.0,0.0,0.0,39.0,3.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.3414634146341463,6.0,3.0,3.0,3.0,14.0,12.0,36.0,0.0,0.0,0.0,0.0,5.0
2025-05-19,The Running Fried,458.l.9833.t.2,7.0,1.0,5.0,0.0,0.2553191489361702,0.6112588652482269,11.0,2.8420304728822927,1.1052340727875585,3.6666666666666665,1.0,0.0,10.0,7.0,1.0,3.0,0.0,0.0,18.0,47.0,3.0,1.0,4.890000000000001,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,14.0,11.0,12.0,12.0,40.11,11.0,0.0,1.0,0.0,1.0,0.0,0.0,12.667,0.0,16.2,9.0,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.2708333333333333,1.132,0.0,38.0,48.0,198.0,0.0,1.0,19.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404255319148936,7.0,0.0,0.0,0.0,16.0,17.0,50.0,0.0,0.0,0.0,0.0,2.0
2025-05-19,Unenthusiastic Handjobs,458.l.9833.t.7,4.0,0.0,3.0,1.0,0.2105263157894736,0.6181150550795593,1.0,4.263382283278067,0.6316121901152693,1.0,1.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,8.0,38.0,2.0,5.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,7.0,2.0,0.0,13.0,11.0,11.0,8.0,4.5,3.0,0.0,0.0,0.0,3.0,1.0,0.0,6.333,0.0,27.0,inf,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.3023255813953488,0.182,0.0,19.0,43.0,99.0,0.0,0.0,17.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3157894736842105,8.0,1.0,1.0,1.0,12.0,12.0,23.0,0.0,1.0,1.0,0.0,4.0
2025-05-19,Woo Tang Clan,458.l.9833.t.9,8.0,3.0,9.0,0.0,0.2926829268292683,0.930540827147402,6.0,1.080043201728069,1.080043201728069,6.0,1.0,2.0,7.0,4.0,2.0,4.0,0.0,0.0,16.0,41.0,3.0,5.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,9.0,1.0,2.0,14.0,11.0,12.0,12.0,24.75,8.0,0.0,0.0,1.0,0.0,0.0,0.0,8.333,0.0,16.5,inf,1.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.3695652173913043,0.825,0.0,25.0,46.0,118.0,0.0,0.0,29.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.5609756097560976,8.0,1.0,1.0,1.0,23.0,12.0,32.0,0.0,0.0,0.0,0.0,5.0
2025-05-19,The Kurtz Locker,458.l.9833.t.1,6.0,1.0,3.0,1.0,0.2222222222222222,0.648611111111111,7.0,1.4211274277593555,0.7895152376440865,7.0,1.0,1.0,5.0,2.0,4.0,2.0,0.0,0.0,7.0,45.0,2.0,2.0,1.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,10.0,2.0,0.0,13.0,11.0,12.0,10.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,6.333,0.0,10.5,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.2708333333333333,0.25,0.0,19.0,48.0,93.0,0.0,0.0,34.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3777777777777777,18.0,1.0,1.0,1.0,17.0,6.0,25.0,0.0,1.0,1.0,0.0,5.0
2025-05-20,Chicken Brain,458.l.9833.t.10,6.0,1.0,9.0,0.0,0.275,0.7583333333333333,18.0,2.6998650067496626,1.2749362531873407,3.6,1.0,0.0,7.0,8.0,3.0,1.0,0.0,0.0,13.0,40.0,4.0,3.0,19.59,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,4.0,8.889,0.0,0.0,15.0,11.0,12.0,11.0,49.94,12.0,1.0,1.0,0.0,3.0,0.0,0.0,13.334,0.0,54.88,inf,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.431,0.0,40.0,45.0,232.0,0.0,0.0,59.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.425,13.0,0.0,0.0,0.0,17.0,22.0,57.0,0.0,1.0,1.0,2.0,4.0
2025-05-20,Revisiting the Good Kikuchi,458.l.9833.t.8,2.0,0.0,2.0,2.0,0.2105263157894736,0.5422276621787026,5.0,0.0,1.09080992637033,5.0,0.0,4.0,6.0,2.0,2.0,1.0,0.0,0.0,8.0,38.0,4.0,4.0,13.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,15.0,11.0,11.0,8.0,36.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,3.667,0.0,49.5,inf,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.2790697674418604,0.85,0.0,11.0,43.0,52.0,0.0,0.0,35.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2631578947368421,11.0,2.0,2.0,2.0,10.0,4.0,15.0,0.0,0.0,0.0,0.0,2.0
2025-05-20,InterNeto Explorer,458.l.9833.t.4,4.0,4.0,6.0,0.0,0.2439024390243902,0.8720867208672087,18.0,3.2401296051842072,1.140045601824073,4.5,1.0,0.0,5.0,11.0,1.0,3.0,0.0,0.0,5.0,41.0,4.0,4.0,6.58,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0,8.0,0.0,0.0,15.0,11.0,14.0,10.0,37.96,15.0,0.0,2.0,0.0,1.0,0.0,0.0,16.666,0.0,35.18,inf,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,1.287,0.0,50.0,45.0,279.0,0.0,0.0,27.0,7.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5609756097560976,12.0,0.0,0.0,0.0,23.0,21.0,67.0,0.0,2.0,2.0,2.0,5.0
2025-05-20,Rapist Witt,458.l.9833.t.3,3.0,1.0,3.0,2.0,0.2439024390243902,0.6693136698808848,13.0,1.862004758456605,0.8275576704251578,6.5,1.0,1.0,6.0,3.0,3.0,1.0,0.0,0.0,11.0,41.0,3.0,2.0,2.57,2.0,0.0,1.0,0.0,0.0,3.0,0.0,4.0,1.0,2.0,9.875,0.0,0.0,13.0,10.0,11.0,10.0,31.89,6.0,0.0,0.0,1.0,2.0,1.0,0.0,9.667,0.0,40.370000000000005,inf,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.2790697674418604,0.819,0.0,29.0,43.0,162.0,0.0,0.0,34.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3902439024390244,9.0,0.0,0.0,1.0,16.0,13.0,37.0,0.0,0.0,0.0,2.0,4.0
2025-05-20,Riley’s First Date,458.l.9833.t.6,5.0,0.0,2.0,1.0,0.3333333333333333,0.8328267477203647,8.0,5.399730013499325,1.3499325033748313,4.0,0.0,0.0,10.0,6.0,4.0,0.0,0.0,0.0,12.0,42.0,2.0,3.0,10.59,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,8.875,1.0,0.0,13.0,11.0,12.0,14.0,25.94,7.0,2.0,0.0,0.0,1.0,1.0,0.0,6.667,0.0,12.71,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4042553191489361,0.761,0.0,20.0,47.0,106.0,0.0,0.0,24.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4285714285714285,8.0,0.0,0.0,0.0,18.0,10.0,29.0,0.0,0.0,0.0,1.0,4.0
2025-05-20,TP for my Jung Ho,458.l.9833.t.5,6.0,1.0,6.0,0.0,0.2439024390243902,0.6629711751662971,8.0,4.0,0.6666666666666666,8.0,1.0,2.0,6.0,3.0,3.0,0.0,0.0,0.0,8.0,41.0,3.0,1.0,1.29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,0.0,14.0,11.0,11.0,10.0,21.86,5.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,0.0,25.71,inf,1.0,0.0,0.0,0.0,2.0,2.0,-1.0,0.2727272727272727,0.5670000000000001,1.0,27.0,44.0,128.0,0.0,0.0,36.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.3902439024390244,8.0,2.0,2.0,2.0,16.0,11.0,32.0,0.0,0.0,0.0,0.0,4.0
2025-05-20,The Running Fried,458.l.9833.t.2,4.0,1.0,6.0,1.0,0.2619047619047619,0.6733333333333333,0.0,,,,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,10.0,2.0,0.0,11.0,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,50.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.5,0.0,2.0,0.0,0.0,0.0,0.3333333333333333,10.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2025-05-20,Unenthusiastic Handjobs,458.l.9833.t.7,7.0,3.0,3.0,2.0,0.2702702702702703,0.909030982201714,7.0,0.0,0.7142857142857143,7.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,5.0,37.0,2.0,4.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,12.0,10.0,11.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,18.0,inf,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.3414634146341463,0.217,0.0,21.0,41.0,109.0,0.0,0.0,28.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5675675675675675,10.0,1.0,1.0,1.0,21.0,5.0,26.0,0.0,1.0,1.0,0.0,5.0
2025-05-20,Woo Tang Clan,458.l.9833.t.9,6.0,2.0,3.0,0.0,0.1860465116279069,0.6506679861454725,4.0,0.0,0.5455537370430987,2.0,0.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,11.0,43.0,3.0,3.0,7.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,1.0,0.0,14.0,11.0,12.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.666,0.0,15.43,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.2553191489361702,0.364,0.0,11.0,47.0,60.0,0.0,0.0,41.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3953488372093023,7.0,2.0,2.0,2.0,17.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0
2025-05-20,The Kurtz Locker,458.l.9833.t.1,3.0,1.0,7.0,0.0,0.1956521739130435,0.5388529139685476,17.0,1.8492644037149668,1.0684638777019808,1.8888888888888888,2.0,1.0,6.0,12.0,1.0,3.0,1.0,0.0,15.0,46.0,6.0,1.0,37.46,9.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,2.0,5.0,8.657,3.0,4.0,17.0,11.0,15.0,9.0,50.74,17.0,0.0,2.0,1.0,2.0,0.0,2.0,24.334,1.0,40.37,inf,2.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.2127659574468085,2.218,0.0,73.0,47.0,373.0,0.0,1.0,26.0,6.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3260869565217391,7.0,0.0,0.0,1.0,15.0,26.0,95.0,0.0,2.0,2.0,1.0,3.0
2025-05-21,Chicken Brain,458.l.9833.t.10,2.0,0.0,3.0,0.0,0.1764705882352941,0.3529411764705882,5.0,3.6819855447974894,1.7728078549024957,1.25,0.0,0.0,6.0,8.0,0.0,1.0,0.0,0.0,8.0,34.0,3.0,0.0,21.38,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,7.0,0.0,1.0,11.0,8.0,9.0,6.0,29.81,9.0,0.0,0.0,0.0,0.0,0.0,0.0,7.333,0.0,30.38,inf,1.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.1764705882352941,1.125,0.0,22.0,34.0,135.0,0.0,0.0,16.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,14.0,0.0,0.0,1.0,6.0,10.0,34.0,0.0,0.0,0.0,1.0,0.0
2025-05-21,Revisiting the Good Kikuchi,458.l.9833.t.8,4.0,0.0,3.0,0.0,0.2285714285714285,0.5963369963369963,4.0,10.8,1.6,,0.0,0.0,6.0,2.0,1.0,2.0,1.0,0.0,13.0,35.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,6.0,7.833,0.0,0.0,11.0,10.0,10.0,8.0,14.4,8.0,1.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,7.2,inf,1.0,0.0,0.0,-1.0,0.0,0.0,-1.0,0.282051282051282,0.348,1.0,15.0,39.0,93.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3142857142857143,8.0,0.0,0.0,0.0,11.0,22.0,23.0,0.0,0.0,0.0,0.0,2.0
